user_id,title,rating,original_publication_year,average_rating
37855,"True Believer (Jeremy Marsh & Lexie Darnell, #1)",5,2003,3.8
37855,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3,1997,4.44
37855,"Sherlock Holmes: The Complete Novels and Stories, Volume I",4,1927,4.45
37855,Of Mice and Men,5,1937,3.84
37855,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
37855,Songbook,4,2003,3.56
37855,"Cause of Death (Kay Scarpetta, #7)",3,1996,3.93
37855,Corelli's Mandolin,4,1994,3.95
37855,Stranger in a Strange Land,4,1961,3.91
37855,"The Power of One (The Power of One, #1)",5,1989,4.34
37855,The Summons,4,2002,3.68
37855,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",4,1988,4.05
37855,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
37855,The Lord of the Rings: Weapons and Warfare,4,,4.53
37855,"The Big Sleep (Philip Marlowe, #1)",4,1939,4.04
37855,Pride and Prejudice,4,1813,4.24
37855,The Mother Tongue: English and How It Got That Way,5,1990,3.95
40126,"Seven Up (Stephanie Plum, #7)",2,2001,4.15
40126,Birdsong,4,1993,4.07
40126,The Design of Everyday Things,5,1988,4.18
40126,Chapterhouse: Dune (Dune Chronicles #6),4,1985,3.89
40126,The Mother Tongue: English and How It Got That Way,4,1990,3.95
40126,In a Sunburned Country,5,2000,4.05
40126,Ethan Frome,4,1911,3.35
40126,A Lesson Before Dying,2,1993,3.93
40126,What to Expect the First Year (What to Expect),5,1989,3.86
40126,The Portrait of a Lady,5,1881,3.76
40126,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
40126,Neither Here nor There: Travels in Europe,5,1991,3.88
40126,Microserfs,2,1995,3.88
40126,In Our Time,2,1925,3.8
40126,Slouching Towards Bethlehem,5,1968,4.24
40126,Collapse: How Societies Choose to Fail or Succeed,3,2004,3.92
42404,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
42404,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4,1973,4.59
42404,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
42404,Cloudy With a Chance of Meatballs,5,1978,4.15
42404,Notes from a Small Island,5,1995,3.91
42404,The Lord of the Rings: The Art of The Fellowship of the Ring,5,2002,4.59
42404,The Mother Tongue: English and How It Got That Way,4,1990,3.95
42404,Songbook,5,2003,3.56
42404,About a Boy,5,1998,3.79
42404,A Spot of Bother,3,2006,3.46
42404,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
42404,Snow Flower and the Secret Fan,5,2005,4.05
42404,"The Lord of the Rings (The Lord of the Rings, #1-3)",4,1955,4.47
42404,A Room with a View,3,1908,3.91
42404,"The Fellowship of the Ring (The Lord of the Rings, #1)",2,1954,4.34
42404,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
42404,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",2,2003,4.77
42404,The Broken Wings,5,1912,3.93
42404,The Portrait of a Lady,4,1881,3.76
42404,The Alchemist,5,1988,3.82
42404,Killing Yourself to Live: 85% of a True Story,4,2005,3.85
42404,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
42404,Perfume: The Story of a Murderer,5,1985,4
44397,The Picture of Dorian Gray,5,1891,4.06
44397,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
44397,I am Charlotte Simmons,5,2004,3.4
44397,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
44397,What to Expect the First Year (What to Expect),5,1989,3.86
44397,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
44397,The Phantom Tollbooth,4,1961,4.22
44397,Notes from a Small Island,5,1995,3.91
44397,Eiger Dreams: Ventures Among Men and Mountains,5,1990,3.97
44397,"The Fellowship of the Ring (The Lord of the Rings, #1)",3,1954,4.34
44397,The Design of Everyday Things,5,1988,4.18
44397,Treasure Island,4,1882,3.82
44397,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4,1973,4.59
44397,"The Lord of the Rings (The Lord of the Rings, #1-3)",4,1955,4.47
44397,"The Physician (Cole Family Trilogy, #1)",5,1986,4.35
44397,Heidi,4,1880,3.97
44397,Children of Dune (Dune Chronicles #3),5,1976,3.9
44397,Daniel Deronda,5,1876,3.82
44397,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
44397,The Lost Continent: Travels in Small Town America,5,1989,3.83
44397,"Men Are from Mars, Women Are from Venus",5,1998,3.52
44397,The Known World,4,2003,3.82
44397,"The Salmon of Doubt (Dirk Gently, #3)",5,2002,3.92
45269,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
45269,Play It as It Lays,3,1970,3.86
45269,Neither Here nor There: Travels in Europe,5,1991,3.88
45269,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
45269,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
45269,The Mother Tongue: English and How It Got That Way,3,1990,3.95
45269,What to Expect the First Year (What to Expect),4,1989,3.86
45269,"Hard Eight (Stephanie Plum, #8)",4,2002,4.17
45269,Time Enough for Love,3,1973,3.96
45269,A Short History of Nearly Everything,4,2003,4.19
45269,"Hatchet (Brian's Saga, #1)",4,1986,3.68
45269,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
45269,"Song of Susannah (The Dark Tower, #6)",4,2004,3.98
45269,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
45269,The Lost Continent: Travels in Small Town America,2,1989,3.83
45269,Naked,3,1997,4.08
45269,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,4,2002,4.07
45269,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
45269,Dune Messiah (Dune Chronicles #2),3,1969,3.86
45269,The Portrait of a Lady,5,1881,3.76
45493,"The Lord of the Rings (The Lord of the Rings, #1-3)",2,1955,4.47
45493,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
45493,The Lord of the Rings: Weapons and Warfare,5,,4.53
45493,Another Bullshit Night in Suck City,3,2004,3.77
45493,The Mother Tongue: English and How It Got That Way,5,1990,3.95
45493,Execution: The Discipline of Getting Things Done,5,2009,3.83
45493,A Midsummer Night's Dream,2,1595,3.94
45493,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
45493,Tropic of Capricorn,4,1938,3.85
45493,"The Power of One (The Power of One, #1)",5,1989,4.34
45493,"Hatchet (Brian's Saga, #1)",5,1986,3.68
45493,America (The Book): A Citizen's Guide to Democracy Inaction,5,2004,4.02
45493,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4,2000,4.53
45493,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
45493,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
45493,Notes from a Small Island,4,1995,3.91
45493,Heidi,3,1880,3.97
45493,The Stories of Eva Luna,5,1988,3.96
45493,The Game: Penetrating the Secret Society of Pickup Artists,5,2005,3.73
45493,Darwin's Dangerous Idea: Evolution and the Meanings of Life,3,1995,4.03
45554,One Hundred Years of Solitude,5,1967,4.04
45554,Neither Here nor There: Travels in Europe,3,1991,3.88
45554,The Known World,5,2003,3.82
45554,"Hatchet (Brian's Saga, #1)",5,1986,3.68
45554,In a Sunburned Country,4,2000,4.05
45554,"The Power of One (The Power of One, #1)",4,1989,4.34
45554,Killing Yourself to Live: 85% of a True Story,4,2005,3.85
45554,The Mother Tongue: English and How It Got That Way,4,1990,3.95
45554,What to Expect the First Year (What to Expect),4,1989,3.86
45554,Time Enough for Love,4,1973,3.96
45554,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
45554,The Portrait of a Lady,5,1881,3.76
45554,Blink,3,2002,4.17
45554,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
45554,Slouching Towards Bethlehem,5,1968,4.24
45554,Stranger in a Strange Land,4,1961,3.91
45554,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
45554,"The Lord of the Rings (The Lord of the Rings, #1-3)",4,1955,4.47
45554,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,3,1998,3.89
46482,Daniel Deronda,4,1876,3.82
46482,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
46482,"Persepolis: The Story of a Childhood (Persepolis, #1)",5,2000,4.23
46482,Tropic of Cancer,5,1934,3.71
46482,"The Power of One (The Power of One, #1)",5,1989,4.34
46482,Atlas Shrugged,3,1957,3.68
46482,Treasure Island,5,1882,3.82
46482,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4,1973,4.59
46482,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
46482,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
46482,Breaking the Spell: Religion as a Natural Phenomenon,4,2006,3.89
46482,Cryptonomicon,5,1999,4.25
46482,"The Confusion (The Baroque Cycle, #2)",3,2004,4.24
46482,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
46482,The Thorn Birds,3,1977,4.22
46482,La Dame aux CamÂ¨Â¦lias,4,1848,3.97
46482,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
46977,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",4,1992,3.96
46977,The Door Into Summer,3,1957,4
46977,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
46977,The Brooklyn Follies,3,2005,3.81
46977,The Lord of the Rings: The Art of The Fellowship of the Ring,5,2002,4.59
46977,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4,1973,4.59
46977,The Stories of Eva Luna,2,1988,3.96
46977,Notes from a Small Island,5,1995,3.91
46977,My Name is Red,4,1998,3.83
46977,Dune Messiah (Dune Chronicles #2),4,1969,3.86
46977,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",2,1997,4.44
46977,Slouching Towards Bethlehem,4,1968,4.24
46977,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",3,2003,4.46
46977,A Short History of Nearly Everything,2,2003,4.19
46977,"Moonraker (James Bond, #3)",2,1955,3.7
46977,"Hatchet (Brian's Saga, #1)",4,1986,3.68
46977,The Virgin Blue,1,1997,3.65
46977,"Quicksilver (The Baroque Cycle, #1)",3,2003,3.92
46977,"The Power of One (The Power of One, #1)",2,1989,4.34
46977,The New York Trilogy,1,1987,3.92
47746,The Fountainhead,4,1943,3.85
47746,Life of Pi,5,2001,3.88
47746,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",3,1979,4.2
47746,The Water-Method Man,5,1972,3.34
47746,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
47746,Falling Angels,5,2001,3.55
47746,Mornings on Horseback,4,1981,4.1
47746,Perfume: The Story of a Murderer,5,1985,4
47746,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
47746,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
47746,Moneyball: The Art of Winning an Unfair Game,5,2003,4.24
47746,Brave New World,5,1932,3.97
47746,The Lord of the Rings: Weapons and Warfare,5,,4.53
47746,The Door Into Summer,4,1957,4
47746,"The Fellowship of the Ring (The Lord of the Rings, #1)",2,1954,4.34
47800,Notes from a Small Island,5,1995,3.91
47800,The Virtue of Selfishness: A New Concept of Egoism,5,1961,3.47
47800,The Broken Wings,5,1912,3.93
47800,Zodiac,5,1988,3.7
47800,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
47800,In a Sunburned Country,5,2000,4.05
47800,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,4,2003,3.9
47800,The Phantom Tollbooth,4,1961,4.22
47800,Neither Here nor There: Travels in Europe,5,1991,3.88
47800,The Known World,5,2003,3.82
47800,"Hatchet (Brian's Saga, #1)",5,1986,3.68
47800,Children of Dune (Dune Chronicles #3),2,1976,3.9
47800,Heretics of Dune (Dune Chronicles #5),5,1984,3.83
47800,The Lord of the Rings: Weapons and Warfare,5,,4.53
47800,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
47800,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
47800,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
47800,Killing Yourself to Live: 85% of a True Story,3,2005,3.85
47800,Heidi,5,1880,3.97
47800,"City of Glass (The New York Trilogy, #1)",4,1985,3.81
47800,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
47800,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",3,1999,4.53
48482,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
48482,Sir Gawain and the Green Knight ,3,1390,3.68
48482,Memories of My Melancholy Whores,5,2004,3.59
48482,Moon Palace,3,1989,3.99
48482,Perfume: The Story of a Murderer,3,1985,4
48482,"The Lord of the Rings (The Lord of the Rings, #1-3)",3,1955,4.47
48482,In a Sunburned Country,4,2000,4.05
48482,The Lord of the Rings: Weapons and Warfare,3,,4.53
48482,Chapterhouse: Dune (Dune Chronicles #6),3,1985,3.89
48482,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3,1997,4.44
48482,What to Expect the First Year (What to Expect),3,1989,3.86
48482,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
48482,A Short History of Nearly Everything,4,2003,4.19
48482,"The Egypt Game (Game, #1)",3,1967,3.81
48482,The Lost Continent: Travels in Small Town America,4,1989,3.83
48482,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
48482,Notes from a Small Island,3,1995,3.91
48559,The Known World,5,2003,3.82
48559,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",3,1999,4.53
48559,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
48559,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,3,2002,4.07
48559,The Portrait of a Lady,4,1881,3.76
48559,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
48559,Heidi,5,1880,3.97
48559,I am Charlotte Simmons,5,2004,3.4
48559,"The Lord of the Rings (The Lord of the Rings, #1-3)",3,1955,4.47
48559,The Lord of the Rings: The Art of The Fellowship of the Ring,2,2002,4.59
48559,Notes from a Small Island,4,1995,3.91
48559,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",5,1908,4.42
48559,"Hatchet (Brian's Saga, #1)",3,1986,3.68
48559,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
48559,A Short History of Nearly Everything,4,2003,4.19
48559,Zodiac,4,1988,3.7
48559,The Phantom Tollbooth,4,1961,4.22
48559,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
48559,The Broken Wings,5,1912,3.93
48559,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4,2003,4.77
48559,Killing Yourself to Live: 85% of a True Story,4,2005,3.85
48559,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",4,1988,4.05
48687,Neither Here nor There: Travels in Europe,1,1991,3.88
48687,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
48687,Chapterhouse: Dune (Dune Chronicles #6),5,1985,3.89
48687,Notes from a Small Island,5,1995,3.91
48687,The Lord of the Rings: The Art of The Fellowship of the Ring,5,2002,4.59
48687,I am Charlotte Simmons,5,2004,3.4
48687,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
48687,A Short History of Nearly Everything,1,2003,4.19
48687,Heidi,5,1880,3.97
48687,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),5,1987,3.97
48687,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,1,1998,3.89
48687,The Lost Continent: Travels in Small Town America,5,1989,3.83
48687,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
48687,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
48687,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
48687,Digging to America,5,2006,3.53
48687,The Lover,5,1984,3.76
48687,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
48687,The Mother Tongue: English and How It Got That Way,5,1990,3.95
48687,What to Expect the First Year (What to Expect),5,1989,3.86
48687,Everyday Italian: 125 Simple and Delicious Recipes,5,2005,3.97
48687,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
48687,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
48687,The Portrait of a Lady,5,1881,3.76
48687,In a Sunburned Country,1,2000,4.05
49288,The Brooklyn Follies,5,2005,3.81
49288,The New York Trilogy,5,1987,3.92
49288,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
49288,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
49288,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
49288,"The Fellowship of the Ring (The Lord of the Rings, #1)",5,1954,4.34
49288,The Game: Penetrating the Secret Society of Pickup Artists,5,2005,3.73
49288,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
49288,Truman,5,1992,4.15
49288,"Hatchet (Brian's Saga, #1)",5,1986,3.68
49288,The Phantom Tollbooth,5,1961,4.22
49288,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
49288,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
49288,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",5,1992,3.96
49288,Fast Food Nation: The Dark Side of the All-American Meal,5,2001,3.73
49288,We the Living,5,1936,3.89
49288,All Families are Psychotic,5,2001,3.69
49288,The Lord of the Rings: Weapons and Warfare,5,,4.53
49288,The World Is Flat: A Brief History of the Twenty-first Century,5,2005,3.66
49289,The Game: Penetrating the Secret Society of Pickup Artists,5,2005,3.73
49289,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
49289,We the Living,5,1936,3.89
49289,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
49289,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),5,1987,3.97
49289,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
49289,A Million Little Pieces,5,2003,3.62
49289,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",5,1992,3.96
49289,Truman,5,1992,4.15
49289,The Brooklyn Follies,5,2005,3.81
49289,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
49289,The New York Trilogy,5,1987,3.92
49289,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
49289,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
49289,"The Fellowship of the Ring (The Lord of the Rings, #1)",5,1954,4.34
49295,Dune Messiah (Dune Chronicles #2),5,1969,3.86
49295,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",5,1992,3.96
49295,The Door Into Summer,5,1957,4
49295,The Phantom Tollbooth,5,1961,4.22
49295,The New York Trilogy,5,1987,3.92
49295,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),5,1987,3.97
49295,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,5,1946,4.22
49295,The Game: Penetrating the Secret Society of Pickup Artists,5,2005,3.73
49295,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
49295,"The Fellowship of the Ring (The Lord of the Rings, #1)",5,1954,4.34
49295,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
49295,The Brooklyn Follies,5,2005,3.81
49295,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
49295,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
49295,Truman,5,1992,4.15
49295,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
49295,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
49295,A Million Little Pieces,5,2003,3.62
49297,Dune Messiah (Dune Chronicles #2),5,1969,3.86
49297,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,5,1946,4.22
49297,The Lord of the Rings: Weapons and Warfare,5,,4.53
49297,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
49297,A Million Little Pieces,5,2003,3.62
49297,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
49297,"The Fellowship of the Ring (The Lord of the Rings, #1)",5,1954,4.34
49297,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",5,1992,3.96
49297,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
49297,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),5,1987,3.97
49297,We the Living,5,1936,3.89
49297,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
49297,"Hatchet (Brian's Saga, #1)",5,1986,3.68
49297,The Phantom Tollbooth,5,1961,4.22
49297,The Door Into Summer,5,1957,4
49297,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
49297,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
49297,The World Is Flat: A Brief History of the Twenty-first Century,5,2005,3.66
49298,Pygmalion,5,1912,3.9
49298,Heidi,4,1880,3.97
49298,In a Sunburned Country,5,2000,4.05
49298,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2,1999,4.53
49298,The Known World,5,2003,3.82
49298,A Short History of Nearly Everything,5,2003,4.19
49298,Veronika Decides to Die,4,1998,3.69
49298,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
49298,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",1,1997,4.44
49298,Another Bullshit Night in Suck City,3,2004,3.77
49298,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
49298,The Ultimate Hitchhiker's Guide to the Galaxy,2,1996,4.37
49298,The Lost Continent: Travels in Small Town America,2,1989,3.83
49298,Heretics of Dune (Dune Chronicles #5),3,1984,3.83
49298,Twelfth Night,3,1601,3.97
49298,Neither Here nor There: Travels in Europe,5,1991,3.88
49298,The Natural Way to Draw,3,1941,3.88
49298,The Lord of the Rings: Weapons and Warfare,5,,4.53
50096,We the Living,5,1936,3.89
50096,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),5,1987,3.97
50096,Truman,5,1992,4.15
50096,"Hatchet (Brian's Saga, #1)",5,1986,3.68
50096,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
50096,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
50096,The Brooklyn Follies,5,2005,3.81
50096,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
50096,The Door Into Summer,5,1957,4
50096,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
50096,The Game: Penetrating the Secret Society of Pickup Artists,5,2005,3.73
50096,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
50096,Fast Food Nation: The Dark Side of the All-American Meal,5,2001,3.73
50096,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
50096,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",5,1992,3.96
50101,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
50101,The Lord of the Rings: Weapons and Warfare,5,,4.53
50101,The Brooklyn Follies,5,2005,3.81
50101,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
50101,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
50101,"A Great and Terrible Beauty (Gemma Doyle, #1)",5,2003,3.79
50101,The Door Into Summer,5,1957,4
50101,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
50101,"The Fellowship of the Ring (The Lord of the Rings, #1)",5,1954,4.34
50101,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
50101,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
50101,The Game: Penetrating the Secret Society of Pickup Artists,5,2005,3.73
50101,Snow Crash,5,1992,4.02
50101,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",5,1992,3.96
50101,Truman,5,1992,4.15
50101,The New York Trilogy,5,1987,3.92
50101,"Hatchet (Brian's Saga, #1)",5,1986,3.68
50104,The Lord of the Rings: Weapons and Warfare,5,,4.53
50104,We the Living,5,1936,3.89
50104,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
50104,The Door Into Summer,5,1957,4
50104,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),5,1987,3.97
50104,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
50104,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
50104,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",5,1992,3.96
50104,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
50104,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
50104,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
50104,Dune Messiah (Dune Chronicles #2),5,1969,3.86
50104,The Game: Penetrating the Secret Society of Pickup Artists,5,2005,3.73
50104,"The Fellowship of the Ring (The Lord of the Rings, #1)",5,1954,4.34
50104,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
50104,From Beirut to Jerusalem,5,1989,4.1
50104,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
50104,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
50104,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,5,1996,4.28
50104,"Hatchet (Brian's Saga, #1)",5,1986,3.68
50133,The Door Into Summer,5,1957,4
50133,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
50133,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
50133,The New York Trilogy,5,1987,3.92
50133,"The Fellowship of the Ring (The Lord of the Rings, #1)",5,1954,4.34
50133,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
50133,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",5,1992,3.96
50133,The Game: Penetrating the Secret Society of Pickup Artists,5,2005,3.73
50133,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
50133,We the Living,5,1936,3.89
50133,"Hatchet (Brian's Saga, #1)",5,1986,3.68
50133,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1997,4.44
50133,The Iliad,5,-750,3.83
50133,Snow Crash,5,1992,4.02
50133,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
