id,interest,downpayment,rebate,speed,choice
286,3.5,30,0.15,1.5,0
286,3.75,20,0.3,1,1
287,4,25,0.15,1,0
287,3.75,25,0.3,1,1
287,3.75,30,0.1,0.5,0
288,4,20,0.1,0.5,0
288,4,30,0,1.5,1
288,3.75,30,0.1,1,0
289,4,30,0.1,1,1
289,3.5,40,0,0.5,0
289,3.75,25,0.15,0.5,0
290,4,20,0.1,1.5,0
290,3.5,25,0.3,0.5,0
290,3.75,20,0.3,1,1
291,3.5,40,0.3,1,0
291,3.5,20,0,0.5,0
291,3.75,25,0.1,0.5,1
292,4,20,0.15,1.5,0
292,4,40,0.1,1,0
292,3.75,40,0.3,1.5,1
293,3.5,40,0,0.5,0
293,4,40,0,0.5,0
293,3.75,30,0.15,1,1
294,3.75,20,0.3,1,0
294,4,40,0.3,0.5,0
294,3.75,30,0.3,1.5,1
295,3.75,25,0.3,0.5,0
295,3.75,40,0,1,1
295,3.75,30,0.1,1,0
296,4,40,0.3,1.5,1
296,4,40,0,1,0
296,3.75,40,0.1,0.5,0
297,4,20,0.3,0.5,0
297,3.5,20,0.3,0.5,0
297,3.75,30,0.3,1.5,1
298,3.5,25,0.15,0.5,0
298,3.5,20,0,1,1
298,3.75,40,0.15,1.5,0
299,3.75,40,0.3,0.5,0
299,4,20,0.1,1.5,1
299,3.75,40,0.15,1,0
300,3.75,20,0,0.5,0
300,3.75,20,0.3,1,1
300,3.75,40,0,1.5,0
301,3.5,30,0.1,1.5,0
301,3.5,20,0.3,1,0
301,3.75,30,0.1,1.5,1
302,3.75,40,0.1,0.5,1
302,3.75,40,0.15,0.5,0
302,3.75,40,0.15,0.5,0
303,3.75,20,0,1,1
303,3.75,25,0.3,1.5,0
303,3.75,25,0.15,1.5,0
304,4,20,0.3,1,0
304,3.75,30,0.15,0.5,1
304,3.75,25,0,1,0
305,4,25,0.3,1.5,1
305,3.75,40,0.15,1.5,0
305,3.75,20,0.15,1.5,0
306,3.5,20,0,1,1
306,3.75,25,0.15,1.5,0
306,3.75,25,0.15,0.5,0
307,3.5,20,0.3,1.5,1
307,4,25,0.1,0.5,0
307,3.75,40,0.1,1.5,0
308,3.75,30,0.15,1,1
308,3.75,25,0.15,1.5,0
308,3.75,40,0,1,0
309,3.5,20,0,0.5,1
309,4,40,0.1,0.5,0
309,3.75,30,0.3,0.5,0
310,3.5,40,0.3,0.5,1
310,3.75,40,0.3,1.5,0
310,3.75,25,0.15,1.5,0
311,3.75,25,0.3,1,0
311,3.5,20,0,1,1
311,3.75,25,0.3,1.5,0
312,3.75,30,0.1,1,0
312,3.75,30,0,0.5,1
312,3.75,20,0.3,0.5,0
313,4,30,0.3,0.5,0
313,4,30,0.3,1.5,1
313,3.75,20,0.3,1.5,0
314,3.5,25,0.3,0.5,0
314,3.5,25,0.3,1,1
314,3.75,20,0.3,1,0
315,4,25,0.1,1.5,1
315,3.75,25,0.1,0.5,0
315,3.75,40,0.1,0.5,0
316,3.5,25,0.15,1.5,0
316,3.5,20,0.1,0.5,1
316,3.75,20,0.3,1.5,0
317,4,30,0,1,0
317,3.75,25,0,1,1
317,3.75,25,0.3,0.5,0
318,4,20,0.1,0.5,0
318,3.75,40,0,0.5,0
318,3.75,40,0.1,1,1
319,3.75,30,0.3,1,0
319,3.75,30,0.3,1,0
319,3.75,20,0.3,1,1
320,4,30,0.1,0.5,1
320,4,30,0.3,1.5,0
320,3.75,40,0.3,0.5,0
321,3.75,40,0,0.5,0
321,3.5,20,0.15,1,0
321,3.75,40,0.15,1.5,1
322,3.75,40,0.1,1,0
322,4,40,0.3,0.5,1
322,3.75,40,0.1,1.5,0
323,3.5,40,0.1,1.5,0
323,3.75,40,0.15,0.5,0
323,3.75,20,0.1,0.5,1
324,4,40,0,1,0
324,3.5,30,0.3,1,0
324,3.75,40,0.15,1.5,1
325,4,25,0.3,1.5,0
325,4,30,0.1,1.5,1
325,3.75,40,0.1,1,0
326,3.5,25,0,1,1
326,3.5,30,0.1,1.5,0
326,3.75,25,0.3,1,0
327,3.5,30,0,1.5,0
327,3.75,30,0,1,0
327,3.75,30,0,0.5,1
328,3.75,40,0.3,1,0
328,3.5,40,0.3,0.5,0
328,3.75,25,0,1,1
329,4,20,0.1,0.5,0
329,3.5,30,0.1,0.5,1
329,3.75,30,0.1,1,0
330,3.75,20,0.3,1,0
330,3.5,25,0.1,0.5,0
330,3.75,30,0.1,1.5,1
331,4,40,0.3,1.5,0
331,3.5,30,0.3,1.5,1
331,3.75,25,0,1,0
332,4,25,0.15,1,0
332,3.75,20,0.3,0.5,0
332,3.75,25,0,1.5,1
333,3.75,20,0.15,1.5,1
333,3.75,40,0.15,1,0
333,3.75,25,0.15,1.5,0
334,4,30,0.3,1.5,0
334,3.5,30,0.15,1.5,0
334,3.75,30,0.3,1.5,1
335,3.75,40,0,1.5,0
335,4,30,0.15,0.5,1
335,3.75,25,0.1,1.5,0
336,3.5,25,0.3,1,0
336,3.5,25,0.1,1,1
336,3.75,30,0.15,1,0
337,3.5,20,0.15,0.5,1
337,4,30,0.15,1.5,0
337,3.75,40,0.3,0.5,0
338,3.5,40,0.15,1.5,1
338,3.5,40,0,1.5,0
338,3.75,25,0,0.5,0
339,3.75,20,0.3,1,0
339,4,20,0,1.5,0
339,3.75,25,0.3,1.5,1
340,3.5,20,0,0.5,0
340,3.5,20,0.1,1,1
340,3.75,40,0.3,1,0
341,4,20,0.1,0.5,1
341,3.5,40,0.15,1.5,0
341,3.75,40,0.3,0.5,0
342,3.5,20,0.1,1.5,0
342,4,20,0.3,0.5,0
342,3.75,25,0,0.5,1
343,3.5,25,0.15,1,1
343,3.5,40,0.3,1.5,0
343,3.75,30,0,1.5,0
344,4,20,0.1,1,1
344,4,25,0.3,1,0
344,3.75,40,0.3,1.5,0
345,3.75,30,0,0.5,0
345,3.75,30,0.3,0.5,0
345,3.75,20,0,0.5,1
346,4,25,0,0.5,0
346,3.5,40,0.3,1.5,1
346,3.75,40,0.15,0.5,0
347,3.5,30,0.1,0.5,0
347,4,40,0.3,0.5,0
347,3.75,25,0.1,0.5,1
348,3.5,25,0.3,1,1
348,3.5,40,0.1,1,0
348,3.75,40,0.3,1.5,0
349,3.5,40,0.3,0.5,0
349,3.5,20,0.3,1.5,1
349,3.75,30,0,1.5,0
350,3.75,20,0.3,0.5,0
350,4,20,0.3,0.5,1
350,3.75,30,0,1.5,0
351,4,20,0.3,1.5,1
351,4,30,0.1,1.5,0
351,3.75,40,0,1,0
352,3.5,30,0,1.5,0
352,3.75,25,0.3,1,0
352,3.75,40,0.3,0.5,1
353,3.75,20,0.3,1.5,1
353,3.75,40,0,1.5,0
353,3.75,40,0,1.5,0
354,3.75,30,0.3,1,1
354,3.5,30,0.3,0.5,0
354,3.75,40,0.1,1,0
355,3.75,20,0.1,0.5,0
355,3.5,20,0,1.5,1
355,3.75,40,0,0.5,0
356,3.75,40,0,0.5,0
356,3.75,25,0,0.5,0
356,3.75,20,0.3,0.5,1
357,3.75,25,0.1,1,1
357,3.75,30,0.1,1,0
357,3.75,30,0,0.5,0
358,4,40,0,1.5,0
358,4,40,0,1.5,0
358,3.75,40,0.3,1.5,1
359,4,25,0.15,1.5,0
359,4,20,0.1,1.5,1
359,3.75,20,0.1,1,0
360,3.5,30,0.15,0.5,0
360,4,20,0.1,1,0
360,3.75,20,0.15,0.5,1
361,4,30,0.3,1,0
361,3.75,40,0.1,1.5,1
361,3.75,30,0.3,0.5,0
362,4,40,0.15,1.5,1
362,3.5,30,0.1,1.5,0
362,3.75,40,0.3,1,0
363,3.5,20,0,1.5,1
363,3.5,25,0,0.5,0
363,3.75,25,0,0.5,0
364,3.75,20,0,0.5,1
364,3.5,25,0.1,1,0
364,3.75,25,0.3,1.5,0
365,4,20,0.1,1.5,1
365,4,30,0,0.5,0
365,3.75,40,0.3,0.5,0
366,4,25,0.1,1,1
366,4,40,0.3,0.5,0
366,3.75,20,0.3,1,0
367,4,30,0.3,1,0
367,4,20,0,1.5,0
367,3.75,20,0.15,1.5,1
368,3.5,40,0.1,1,0
368,3.5,20,0.1,1.5,1
368,3.75,40,0.3,1.5,0
369,4,20,0.3,1.5,0
369,3.5,25,0.15,1,1
369,3.75,20,0.3,1,0
370,3.5,40,0,1.5,1
370,4,40,0.1,1.5,0
370,3.75,20,0.15,1.5,0
371,3.5,20,0.15,1.5,0
371,3.75,20,0.15,1.5,1
371,3.75,30,0.3,1.5,0
372,3.75,20,0.15,0.5,1
372,4,25,0,0.5,0
372,3.75,25,0,1,0
373,4,20,0,1.5,1
373,4,30,0.3,1.5,0
373,3.75,25,0,1.5,0
374,4,25,0,1,0
374,3.5,30,0.3,1.5,1
374,3.75,40,0,0.5,0
375,3.75,20,0.3,0.5,1
375,3.5,25,0,1,0
375,3.75,20,0.15,0.5,0
376,3.5,20,0.3,1,1
376,3.75,30,0,1,0
376,3.75,40,0,0.5,0
377,3.5,25,0.1,1.5,1
377,3.5,30,0.3,1.5,0
377,3.75,40,0.1,1,0
378,4,20,0,1,0
378,3.5,20,0.1,0.5,1
378,3.75,20,0.1,1.5,0
379,3.75,30,0,0.5,1
379,3.5,30,0,0.5,0
379,3.75,30,0.1,1,0
380,3.75,25,0.3,0.5,0
380,3.75,40,0.15,1.5,0
380,3.75,40,0.1,1.5,1
381,3.75,40,0.15,1.5,0
381,3.75,20,0.1,0.5,0
381,3.75,20,0.1,1,1
382,4,30,0.15,1,0
382,3.5,20,0.3,1,0
382,3.75,25,0.1,0.5,1
383,3.75,40,0.15,0.5,1
383,4,30,0.3,1.5,0
383,3.75,40,0.1,0.5,0
384,3.75,30,0.3,1.5,1
384,4,20,0,0.5,0
384,3.75,25,0.1,1,0
385,3.5,30,0.15,1,0
385,4,20,0.3,1,1
385,3.75,20,0.3,0.5,0
386,4,30,0.15,1.5,1
386,3.5,30,0.1,1,0
386,3.75,25,0.15,1,0
387,3.5,20,0.1,1.5,1
387,4,40,0.1,1,0
387,3.75,25,0.15,0.5,0
388,3.75,25,0.3,1,0
388,3.75,30,0.1,1.5,1
388,3.75,30,0.1,1.5,0
389,3.75,25,0.3,0.5,1
389,4,20,0.15,1.5,0
389,3.75,30,0,1.5,0
390,3.75,20,0.3,0.5,0
390,3.5,20,0.1,1.5,1
390,3.75,30,0.1,1.5,0
391,3.75,40,0.1,1.5,0
391,3.5,30,0.15,0.5,1
391,3.75,20,0.1,0.5,0
392,4,30,0.1,0.5,0
392,3.5,25,0.3,1.5,1
392,3.75,40,0.15,0.5,0
393,3.75,30,0,1,0
393,4,40,0.3,1,0
393,3.75,20,0.3,1.5,1
394,3.5,25,0.15,0.5,0
394,3.5,40,0.15,1.5,1
394,3.75,40,0.3,1,0
395,3.75,30,0,1.5,1
395,3.75,20,0.1,1,0
395,3.75,40,0.15,0.5,0
396,3.75,40,0.1,1.5,0
396,3.5,20,0,0.5,1
396,3.75,40,0.3,1.5,0
397,3.5,40,0.15,0.5,1
397,3.75,30,0.3,1.5,0
397,3.75,25,0,0.5,0
398,3.75,25,0.3,1,0
398,4,30,0.3,0.5,0
398,3.75,30,0.15,1,1
399,4,20,0,1.5,1
399,3.5,40,0.15,0.5,0
399,3.75,40,0.1,0.5,0
400,3.75,20,0.1,1,1
400,3.5,25,0.15,1,0
400,3.75,25,0.3,0.5,0
401,3.5,25,0.15,1.5,1
401,3.75,20,0.15,0.5,0
401,3.75,20,0,0.5,0
402,4,25,0.3,1,1
402,3.5,40,0.15,1.5,0
402,3.75,30,0.1,0.5,0
403,3.75,20,0.1,1,0
403,4,30,0.3,0.5,0
403,3.75,30,0,1.5,1
404,4,30,0.15,0.5,0
404,3.75,40,0.3,1.5,0
404,3.75,20,0.1,0.5,1
405,3.5,30,0.1,0.5,0
405,4,25,0.3,1.5,0
405,3.75,30,0,0.5,1
406,4,25,0.15,1.5,0
406,3.5,30,0.1,1.5,0
406,3.75,25,0.3,1,1
407,3.75,30,0.3,1.5,1
407,4,40,0.3,1,0
407,3.75,30,0,0.5,0
408,3.75,20,0.3,1.5,0
408,3.5,30,0.1,1,1
408,3.75,40,0.1,1,0
409,3.75,30,0.15,1,0
409,3.75,40,0,1,0
409,3.75,30,0.1,0.5,1
410,3.5,30,0.3,0.5,1
410,3.5,40,0.1,1.5,0
410,3.75,40,0.1,1.5,0
411,4,40,0.3,0.5,0
411,4,25,0.15,1,1
411,3.75,30,0.3,1.5,0
412,4,40,0.1,0.5,1
412,3.75,40,0.3,1,0
412,3.75,20,0,1,0
413,3.75,20,0.3,0.5,0
413,3.75,40,0.3,1.5,1
413,3.75,20,0.1,1,0
414,3.75,20,0,0.5,1
414,3.75,20,0.1,0.5,0
414,3.75,40,0,0.5,0
415,3.75,20,0.1,0.5,1
415,4,20,0.3,0.5,0
415,3.75,20,0.3,0.5,0
416,3.5,30,0,1.5,0
416,3.5,25,0.1,0.5,0
416,3.75,20,0.1,1.5,1
417,3.75,30,0.1,1,0
417,4,20,0,1.5,0
417,3.75,40,0.3,1,1
418,3.75,40,0.1,0.5,1
418,3.75,30,0.3,0.5,0
418,3.75,25,0,0.5,0
419,3.5,40,0,1,0
419,4,40,0.1,1.5,0
419,3.75,40,0.15,0.5,1
420,4,20,0,1.5,1
420,3.75,30,0,0.5,0
420,3.75,20,0.3,1.5,0
421,3.75,25,0.1,0.5,1
421,3.5,25,0.1,1,0
421,3.75,20,0,0.5,0
422,3.5,20,0,1,0
422,4,40,0.1,1,0
422,3.75,40,0.15,1.5,1
423,3.5,40,0.15,1.5,0
423,4,20,0.3,1,0
423,3.75,20,0.3,0.5,1
424,3.75,30,0,1.5,0
424,3.5,40,0.1,1,0
424,3.75,30,0.3,1.5,1
425,4,40,0.3,1.5,0
425,3.5,40,0.15,0.5,1
425,3.75,30,0.15,1.5,0
426,3.5,30,0.3,1.5,0
426,3.5,30,0.15,0.5,1
426,3.75,30,0.3,0.5,0
427,4,20,0.1,1.5,0
427,4,30,0.15,1.5,0
427,3.75,25,0.1,0.5,1
428,3.75,40,0.1,1.5,0
428,4,30,0.15,1,0
428,3.75,20,0.15,1,1
429,3.75,30,0.1,1,0
429,4,25,0.3,1,0
429,3.75,30,0.15,0.5,1
430,3.75,25,0.15,0.5,0
430,3.5,20,0,1,0
430,3.75,40,0.1,0.5,1
431,3.5,25,0.1,1.5,0
431,4,30,0.1,1,0
431,3.75,25,0.3,0.5,1
432,4,40,0.3,1.5,0
432,4,20,0.1,0.5,0
432,3.75,20,0.15,1.5,1
433,4,25,0.1,1,0
433,3.75,25,0,0.5,1
433,3.75,40,0.1,1,0
434,3.5,20,0.15,1,1
434,4,30,0,1,0
434,3.75,25,0.3,1.5,0
435,3.75,40,0.1,1.5,0
435,3.5,40,0.15,1.5,1
435,3.75,40,0.1,1.5,0
436,4,30,0.1,0.5,0
436,4,40,0.1,0.5,0
436,3.75,20,0.3,0.5,1
437,3.75,30,0.1,1.5,0
437,4,20,0.15,1,0
437,3.75,40,0.1,1.5,1
438,4,30,0,1.5,0
438,3.75,20,0.1,1,0
438,3.75,25,0,1,1
439,3.5,25,0.1,0.5,1
439,3.5,25,0.15,1.5,0
439,3.75,30,0.3,1.5,0
440,3.5,20,0,1,1
440,4,25,0.3,1.5,0
440,3.75,25,0.1,0.5,0
441,3.75,25,0.15,0.5,0
441,3.75,25,0.15,0.5,0
441,3.75,25,0.3,1,1
442,3.75,20,0.15,1.5,0
442,3.5,20,0.3,0.5,0
442,3.75,20,0.1,1,1
443,3.5,25,0.1,1,1
443,3.5,40,0,0.5,0
443,3.75,25,0.15,1,0
444,3.75,25,0.3,0.5,0
444,3.5,30,0.1,1,1
444,3.75,30,0.1,0.5,0
445,4,30,0.1,1,0
445,3.5,30,0.15,1,1
445,3.75,40,0,1,0
446,4,25,0.3,1,0
446,3.5,25,0.3,1,1
446,3.75,25,0,1,0
447,3.75,40,0.15,0.5,0
447,3.5,30,0.3,1,0
447,3.75,20,0.3,0.5,1
448,4,25,0.3,0.5,0
448,3.5,40,0.1,1,0
448,3.75,20,0.15,1,1
449,4,25,0.3,1,0
449,4,40,0.3,1.5,1
449,3.75,40,0.15,0.5,0
450,4,40,0.15,1,0
450,3.5,20,0.15,1,1
450,3.75,40,0.1,0.5,0
451,3.5,30,0.1,0.5,0
451,4,20,0.15,1,1
451,3.75,30,0.3,1.5,0
452,3.75,25,0,1.5,0
452,4,40,0.15,0.5,0
452,3.75,25,0.1,1,1
453,3.75,30,0.1,0.5,0
453,3.75,20,0.3,1.5,1
453,3.75,25,0,1.5,0
454,4,30,0.15,1,1
454,3.75,30,0.15,1,0
454,3.75,25,0,1,0
455,4,30,0.3,1,0
455,3.75,25,0.15,1.5,1
455,3.75,30,0.1,1.5,0
456,4,20,0,1.5,0
456,3.5,20,0.15,1,1
456,3.75,30,0.15,0.5,0
457,3.5,20,0.1,0.5,1
457,4,25,0.15,1.5,0
457,3.75,20,0.1,1.5,0
458,4,40,0,0.5,0
458,4,30,0,1.5,0
458,3.75,25,0,1.5,1
459,4,25,0,1,0
459,3.75,20,0.1,0.5,0
459,3.75,25,0.15,0.5,1
460,4,30,0,0.5,0
460,4,20,0.3,1.5,0
460,3.75,30,0.1,1.5,1
461,4,25,0,1.5,0
461,4,20,0.15,1,1
461,3.75,25,0.15,0.5,0
462,3.5,40,0.1,1,0
462,3.5,40,0.15,1,0
462,3.75,25,0.3,1,1
463,3.75,30,0,0.5,0
463,3.75,30,0.3,1,1
463,3.75,40,0.15,1,0
464,4,20,0.3,0.5,1
464,3.5,20,0.1,0.5,0
464,3.75,40,0.3,0.5,0
465,3.5,25,0,1.5,0
465,3.5,20,0.3,0.5,1
465,3.75,20,0.3,1.5,0
466,3.75,20,0,1,1
466,3.75,20,0.15,1.5,0
466,3.75,30,0.1,0.5,0
467,3.5,30,0.15,1.5,1
467,3.5,20,0,1.5,0
467,3.75,30,0.15,0.5,0
468,3.75,25,0.3,1,0
468,3.5,20,0.1,0.5,1
468,3.75,20,0.1,1,0
469,3.75,20,0,0.5,1
469,4,30,0.3,1,0
469,3.75,20,0.3,0.5,0
470,4,30,0,1.5,0
470,3.5,20,0,0.5,1
470,3.75,30,0.3,1,0
471,3.75,30,0,1,1
471,3.75,30,0,1,0
471,3.75,30,0,1.5,0
472,4,40,0.3,0.5,0
472,3.75,20,0,1,0
472,3.75,20,0.15,1,1
473,4,20,0.3,0.5,0
473,3.5,40,0.3,0.5,1
473,3.75,40,0.15,0.5,0
474,4,40,0,1.5,0
474,4,20,0.15,1,0
474,3.75,30,0.1,0.5,1
475,3.75,30,0.1,0.5,0
475,4,20,0.15,1.5,1
475,3.75,30,0.15,1.5,0
476,4,25,0,1,0
476,3.5,25,0.1,1.5,1
476,3.75,20,0.1,0.5,0
477,3.5,20,0.3,0.5,1
477,4,30,0.15,1.5,0
477,3.75,25,0,0.5,0
478,3.75,20,0.1,1,1
478,3.5,25,0,1,0
478,3.75,30,0.15,1,0
479,4,40,0.15,0.5,0
479,3.75,30,0.1,0.5,1
479,3.75,30,0.15,1,0
480,4,25,0.1,1.5,1
480,3.75,30,0,1.5,0
480,3.75,40,0.15,1.5,0
481,4,25,0.3,1,1
481,3.5,25,0,1,0
481,3.75,25,0.1,1,0
482,3.5,25,0.15,0.5,1
482,3.75,40,0.1,0.5,0
482,3.75,30,0.15,1.5,0
483,3.5,20,0,0.5,0
483,3.5,20,0.15,1.5,1
483,3.75,40,0.1,0.5,0
484,4,40,0,0.5,1
484,3.5,30,0.15,1.5,0
484,3.75,40,0,1,0
485,3.5,40,0.3,0.5,0
485,3.5,25,0.3,1.5,1
485,3.75,30,0.1,0.5,0
486,4,25,0,1.5,1
486,4,20,0,1.5,0
486,3.75,30,0.3,1.5,0
487,3.5,25,0.1,1,1
487,3.75,40,0.15,1,0
487,3.75,40,0,0.5,0
488,4,20,0.3,1.5,1
488,4,20,0,0.5,0
488,3.75,25,0.3,0.5,0
489,4,20,0,0.5,1
489,4,30,0.15,0.5,0
489,3.75,25,0.3,0.5,0
490,3.5,25,0.3,1.5,1
490,3.5,30,0.15,0.5,0
490,3.75,40,0,1,0
491,3.5,20,0.1,0.5,0
491,3.75,25,0.1,1.5,1
491,3.75,30,0,0.5,0
492,3.75,25,0.1,1.5,1
492,3.5,25,0.3,1,0
492,3.75,40,0.1,1.5,0
493,4,25,0,1,0
493,3.75,25,0.1,1.5,1
493,3.75,25,0.1,1.5,0
494,3.75,30,0,1.5,0
494,4,40,0,0.5,0
494,3.75,30,0.15,0.5,1
495,4,25,0.15,0.5,1
495,4,20,0.1,0.5,0
495,3.75,30,0,1.5,0
496,3.5,25,0.3,0.5,0
496,3.75,40,0.1,0.5,0
496,3.75,20,0.3,0.5,1
497,4,20,0.1,0.5,0
497,3.5,30,0,1,1
497,3.75,25,0,1,0
498,3.5,25,0.15,1.5,0
498,3.75,40,0.3,0.5,0
498,3.75,30,0,1.5,1
499,3.75,25,0,1.5,0
499,3.5,20,0,0.5,0
499,3.75,20,0.15,1,1
500,3.75,40,0,1,0
500,3.75,40,0.3,1.5,0
500,3.75,30,0,1,1
501,4,30,0,1.5,0
501,3.5,30,0.1,1,1
501,3.75,40,0.15,1.5,0
502,3.75,30,0.15,1,0
502,4,40,0.1,1.5,0
502,3.75,20,0.1,1.5,1
503,4,20,0,0.5,1
503,3.5,20,0.15,1,0
503,3.75,30,0.3,1.5,0
504,4,40,0,1.5,0
504,4,25,0.1,1,1
504,3.75,20,0,1,0
505,4,20,0.1,0.5,0
505,3.5,20,0,1.5,1
505,3.75,40,0.1,0.5,0
506,4,20,0.15,1.5,0
506,3.75,40,0.1,0.5,0
506,3.75,40,0,1,1
507,4,25,0,0.5,0
507,3.75,25,0.1,1,1
507,3.75,25,0.15,0.5,0
508,3.5,30,0.1,1,0
508,3.75,30,0.1,1,0
508,3.75,20,0.1,1,1
509,4,20,0,1.5,0
509,3.75,20,0.15,0.5,1
509,3.75,30,0.15,1,0
510,3.5,25,0.15,1,0
510,3.5,40,0.15,0.5,0
510,3.75,20,0.15,1.5,1
511,3.75,30,0.3,1.5,1
511,3.75,30,0,0.5,0
511,3.75,20,0.1,1,0
512,3.75,20,0.15,1.5,0
512,3.5,20,0.1,0.5,1
512,3.75,40,0.15,1.5,0
513,3.75,20,0.1,1.5,0
513,4,20,0.1,1.5,0
513,3.75,25,0.3,0.5,1
514,3.5,30,0.15,1,1
514,4,25,0,1.5,0
514,3.75,30,0,1.5,0
515,4,30,0,0.5,0
515,4,25,0.3,0.5,0
515,3.75,30,0.15,0.5,1
516,3.5,25,0.3,1.5,1
516,3.5,30,0.3,0.5,0
516,3.75,20,0.3,1.5,0
517,3.5,20,0.1,0.5,0
517,4,25,0.3,1,1
517,3.75,25,0.3,1.5,0
518,3.75,30,0.15,1,1
518,3.75,30,0.3,1.5,0
518,3.75,25,0.1,0.5,0
519,3.5,40,0,1,0
519,3.5,40,0.15,1,0
519,3.75,25,0.3,1,1
520,4,40,0.1,1,0
520,3.5,25,0.15,1.5,1
520,3.75,25,0.1,1,0
521,3.75,40,0.1,1.5,0
521,4,40,0.15,1.5,0
521,3.75,25,0,1,1
522,3.75,25,0.3,1.5,1
522,3.75,30,0.3,1,0
522,3.75,25,0,1.5,0
523,3.5,25,0.1,1.5,0
523,3.5,40,0,1.5,1
523,3.75,30,0.1,1,0
524,3.5,40,0.15,1.5,0
524,4,20,0.3,1.5,0
524,3.75,25,0,1,1
525,4,30,0.3,1.5,0
525,3.5,25,0.15,0.5,1
525,3.75,30,0.15,0.5,0
526,4,25,0.3,1,1
526,4,30,0,1,0
526,3.75,30,0.1,1,0
527,4,20,0,1.5,0
527,3.75,40,0.3,1.5,1
527,3.75,30,0.3,1,0
528,3.75,30,0,1,0
528,3.5,20,0.3,0.5,1
528,3.75,30,0.1,1.5,0
529,3.75,30,0.1,0.5,1
529,3.5,25,0.1,1.5,0
529,3.75,40,0.1,0.5,0
530,3.75,20,0.3,0.5,0
530,3.5,40,0.1,0.5,0
530,3.75,30,0,1.5,1
531,3.5,20,0,0.5,0
531,3.5,30,0.1,1.5,0
531,3.75,20,0.15,0.5,1
532,4,20,0,1.5,0
532,4,25,0,1,0
532,3.75,40,0,1.5,1
533,4,20,0.3,1,1
533,3.5,25,0,1,0
533,3.75,25,0.1,1,0
534,4,20,0.1,1,0
534,3.5,25,0.1,1.5,0
534,3.75,25,0.3,0.5,1
535,3.5,25,0.3,0.5,1
535,4,20,0.3,0.5,0
535,3.75,30,0,1.5,0
536,3.5,40,0.15,1,0
536,3.5,40,0.1,0.5,1
536,3.75,30,0.1,1.5,0
537,3.5,20,0,1.5,1
537,3.75,20,0.15,0.5,0
537,3.75,40,0,0.5,0
538,3.75,25,0.15,1,0
538,3.5,20,0.3,1,0
538,3.75,40,0.1,0.5,1
539,4,20,0.15,1,0
539,3.5,40,0.3,1.5,1
539,3.75,40,0.1,0.5,0
540,3.75,20,0,0.5,1
540,3.75,30,0.15,1,0
540,3.75,20,0.15,1,0
541,4,20,0,1,0
541,4,20,0,0.5,1
541,3.75,40,0.3,0.5,0
542,4,25,0.1,1.5,0
542,4,20,0.3,0.5,0
542,3.75,25,0.1,0.5,1
543,4,20,0,1.5,0
543,3.5,25,0.15,0.5,0
543,3.75,40,0,1.5,1
544,4,20,0.1,1,0
544,3.75,40,0,1.5,0
544,3.75,25,0,0.5,1
545,3.75,20,0.3,0.5,1
545,4,30,0.15,1,0
545,3.75,40,0.3,1,0
546,3.5,40,0,1,0
546,3.75,25,0.15,1,0
546,3.75,25,0.1,0.5,1
547,3.5,40,0,1,0
547,4,20,0.1,1,0
547,3.75,25,0.3,1.5,1
548,3.75,40,0.1,0.5,0
548,3.75,30,0.1,1.5,0
548,3.75,20,0,1.5,1
549,3.75,30,0.1,1,0
549,3.75,20,0.15,1.5,1
549,3.75,40,0.1,1,0
550,3.75,20,0.15,0.5,0
550,4,40,0.15,0.5,0
550,3.75,20,0.15,1,1
551,4,20,0,1,1
551,4,40,0,1,0
551,3.75,25,0.15,1.5,0
552,3.75,30,0.1,1,0
552,3.75,30,0.1,0.5,0
552,3.75,20,0.3,1,1
553,3.75,40,0,0.5,0
553,4,30,0.3,0.5,1
553,3.75,20,0.15,1.5,0
554,3.75,20,0.3,1,1
554,3.75,30,0,1.5,0
554,3.75,40,0.15,1.5,0
555,3.75,25,0.1,1,0
555,4,40,0.3,0.5,1
555,3.75,25,0.3,1,0
556,3.75,20,0.1,0.5,0
556,3.75,30,0.1,0.5,1
556,3.75,40,0,0.5,0
557,3.75,40,0.3,1,0
557,3.75,25,0.15,1,0
557,3.75,40,0.3,1,1
558,3.5,25,0.1,0.5,1
558,3.5,40,0,1,0
558,3.75,30,0,1.5,0
559,4,40,0.15,1.5,0
559,3.75,30,0.15,0.5,0
559,3.75,20,0,1,1
560,3.75,40,0,1,0
560,3.5,25,0.1,1.5,0
560,3.75,40,0.3,0.5,1
561,3.75,25,0.3,1.5,0
561,3.5,25,0,1,1
561,3.75,25,0.15,0.5,0
562,3.75,40,0.3,1.5,1
562,4,20,0,1.5,0
562,3.75,30,0.3,1.5,0
563,4,30,0.15,1.5,1
563,3.5,40,0.15,1,0
563,3.75,20,0,1.5,0
564,3.5,30,0.1,1.5,0
564,3.75,25,0,1.5,1
564,3.75,30,0.15,0.5,0
565,3.5,20,0.1,0.5,1
565,3.75,25,0.15,0.5,0
565,3.75,25,0.1,1,0
566,3.75,20,0.1,1,0
566,3.5,20,0.3,1,1
566,3.75,40,0.15,1.5,0
567,4,20,0.1,1.5,0
567,4,40,0.15,1.5,0
567,3.75,25,0.15,1,1
568,4,30,0.1,1,0
568,3.5,30,0.15,1,1
568,3.75,40,0.3,1.5,0
569,3.5,25,0.1,0.5,1
569,3.5,30,0,0.5,0
569,3.75,40,0.3,1,0
